,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
454,Puncta 20-30 from Soma Center,4.29,77.11,48.96,0.40,0.35,8387,33582.00,3575.60,14511.40,2742.66,13393.20,534.00,8493.00,2149.71,4853.87,160902.00,653013.00,158.00,58.01,50.27,7.29,0.46,0.26
455,Puncta 20-30 from Soma Center,0.26,73.82,49.99,0.12,0.93,4968,14405.00,4072.67,11745.00,3250.00,10103.00,3250.00,10103.00,703.25,1898.08,12218.00,35235.00,14.00,53.37,50.51,7.09,0.68,0.01
456,Puncta 20-30 from Soma Center,4.08,73.60,46.75,0.53,0.33,9083,21820.00,3182.11,13970.30,2566.77,12862.90,572.00,9492.00,1840.87,3522.73,114556.00,502932.00,140.00,54.89,48.56,6.73,0.42,0.21
457,Puncta 20-30 from Soma Center,0.27,73.79,47.42,0.13,0.45,1524,12963.00,1160.00,10741.00,664.00,9106.00,664.00,9106.00,363.29,1628.40,3480.00,32223.00,14.00,54.84,48.79,7.53,0.64,0.01
458,Puncta 20-30 from Soma Center,6.62,74.66,47.53,0.53,0.32,7727,31136.00,3417.24,14890.90,3363.50,14183.00,612.00,9651.00,1612.15,4120.99,266545.00,1161490.00,240.00,55.86,48.96,7.54,0.46,0.51
459,Puncta 20-30 from Soma Center,0.74,72.34,48.68,0.24,0.45,7524,20455.00,4262.71,13033.60,3162.08,10956.90,2306.00,9600.00,1901.25,3338.99,29839.00,91235.00,28.00,52.63,49.12,7.16,0.64,0.03
460,Puncta 20-30 from Soma Center,1.86,72.32,43.81,0.32,0.53,14217,24355.00,7820.77,16350.90,6984.30,15412.30,1535.00,10728.00,3610.33,3900.82,172057.00,359720.00,64.00,52.35,49.24,8.04,0.70,0.14
461,Puncta 30-40 from Soma Center,1.97,74.40,42.54,0.34,0.54,10138,18288.00,4666.47,11775.70,3783.29,10193.90,947.00,8695.00,2607.43,2797.99,79330.00,200187.00,66.00,54.84,49.62,8.14,0.45,0.08
462,Puncta 30-40 from Soma Center,0.42,73.04,42.57,0.06,0.72,4816,10325.00,2219.40,9390.20,1609.70,9035.82,1068.00,8615.00,1328.18,600.02,11097.00,46951.00,22.00,54.26,48.38,7.07,0.60,0.01
463,Puncta 30-40 from Soma Center,3.59,72.64,40.96,0.28,0.66,13157,30886.00,4595.33,13790.40,3882.58,12093.70,528.00,7757.00,2916.86,4592.79,179218.00,537825.00,128.00,53.13,48.88,8.07,0.52,0.24
464,Puncta 30-40 from Soma Center,0.43,72.52,41.71,0.39,0.23,9361,11275.00,4203.67,9989.00,3025.81,9963.46,780.00,8712.00,2768.49,1013.28,25222.00,59934.00,24.00,53.55,48.38,7.14,0.64,0.01
465,Puncta 20-30 from Soma Center,4.81,73.15,44.28,0.28,0.68,14476,34792.00,4930.42,16863.00,4258.64,15442.30,563.00,10510.00,2948.40,5143.00,271173.00,927466.00,170.00,54.16,48.59,7.52,0.50,0.36
466,Puncta 20-30 from Soma Center,7.48,72.55,45.59,0.39,0.50,12433,29001.00,4591.99,14688.70,4105.79,12997.30,720.00,9209.00,2460.56,4303.87,459199.00,1468870.00,270.00,52.37,49.51,8.36,0.46,0.60
467,Puncta 20-30 from Soma Center,6.56,71.87,45.09,0.25,0.68,22285,31965.00,6195.98,16829.50,5466.25,16499.60,757.00,9597.00,3550.64,4426.90,532854.00,1447330.00,232.00,51.97,48.76,9.33,0.50,0.56
468,Puncta 20-30 from Soma Center,0.03,71.40,45.00,0.00,1.92,5128,10251.00,2871.00,9900.00,832.00,9595.00,832.00,9595.00,1760.60,269.78,8613.00,29700.00,14.00,51.76,48.19,9.80,0.48,0.00
469,Puncta 20-30 from Soma Center,0.24,71.16,45.33,0.13,0.45,11211,13661.00,5365.00,11398.00,2048.00,10171.00,2048.00,10171.00,4146.25,1602.08,16095.00,34194.00,14.00,51.75,47.78,10.16,0.52,0.00
470,Puncta 20-30 from Soma Center,3.07,71.01,43.35,0.41,0.40,17601,29763.00,7570.83,14952.90,7151.30,13657.00,1957.00,10496.00,3277.61,4218.37,272550.00,538306.00,112.00,51.07,48.32,10.02,0.57,0.22
471,Puncta 30-40 from Soma Center,0.24,70.61,42.98,0.42,0.15,3994,10205.00,2404.25,9770.25,2367.13,9570.13,608.00,9547.00,1205.50,263.79,9617.00,39081.00,18.00,50.88,48.00,9.62,0.50,0.00
472,Puncta 30-40 from Soma Center,0.22,70.76,40.78,0.39,0.47,2595,10600.00,1559.00,9563.33,694.00,7870.00,694.00,7870.00,785.44,1207.38,4677.00,28690.00,14.00,50.98,47.96,10.35,0.80,0.01
473,Puncta 30-40 from Soma Center,0.06,81.44,39.47,0.13,0.45,1418,8735.00,943.33,8484.33,692.00,8015.00,692.00,8015.00,335.83,332.14,2830.00,25453.00,14.00,71.66,36.78,12.05,0.20,0.00
474,Puncta 30-40 from Soma Center,1.34,82.59,39.21,0.36,0.17,4973,17144.00,2859.73,13092.50,2532.54,12390.80,780.00,9901.00,1176.51,2283.22,31457.00,144018.00,46.00,72.52,37.52,12.41,0.57,0.06
475,Puncta 20-30 from Soma Center,0.15,83.20,43.63,0.02,0.99,9304,11685.00,5743.67,10781.00,930.00,10054.00,930.00,10054.00,3531.68,677.51,17231.00,32343.00,14.00,73.04,37.91,12.29,0.47,0.00
476,Puncta 20-30 from Soma Center,0.30,83.97,43.75,0.04,0.00,9982,14367.00,8163.25,11554.30,7879.07,10498.40,5132.00,9536.00,1921.22,1811.41,32653.00,46217.00,18.00,73.48,38.52,13.02,0.51,0.01
477,Puncta 20-30 from Soma Center,0.43,84.77,43.88,0.20,0.48,13527,13846.00,8477.75,12275.00,6481.82,12556.40,3778.00,9962.00,3677.46,1423.42,33911.00,49100.00,18.00,74.01,39.25,12.97,0.72,0.02
478,Puncta 20-30 from Soma Center,6.23,77.11,44.02,0.40,0.43,20428,43462.00,7771.07,20054.00,7479.45,16750.20,929.00,10899.00,4568.04,7770.40,676083.00,1744700.00,224.00,50.06,57.82,9.86,0.54,0.58
479,Puncta 20-30 from Soma Center,0.54,77.48,45.14,0.42,0.15,9106,20410.00,5561.75,16113.30,3926.22,12510.00,3844.00,12510.00,2132.49,3623.07,22247.00,64453.00,18.00,50.61,57.87,9.60,0.62,0.02
480,Puncta 20-30 from Soma Center,0.66,77.05,43.86,0.34,0.56,7481,18131.00,3829.00,13359.20,2835.61,11894.30,1351.00,10455.00,1911.93,2894.68,22974.00,80155.00,26.00,49.10,58.56,9.82,0.63,0.03
481,Puncta 20-30 from Soma Center,0.17,77.14,43.51,0.13,0.45,11016,12075.00,7916.67,10954.00,3664.00,9804.00,3664.00,9804.00,3110.26,927.36,23750.00,32862.00,14.00,48.91,58.67,10.82,0.66,0.00
482,Puncta 20-30 from Soma Center,0.71,78.00,43.35,0.32,0.60,11033,16186.00,8005.57,13604.40,5718.01,12195.20,4904.00,11000.00,2446.58,1832.57,56039.00,95231.00,28.00,50.57,58.60,9.59,0.70,0.03
483,Puncta 30-40 from Soma Center,0.09,77.63,39.92,0.00,1.92,4154,9509.00,3002.33,8453.00,963.00,7925.00,963.00,7925.00,1446.05,746.71,9007.00,25359.00,14.00,49.50,58.98,9.85,0.58,0.00
484,Puncta 30-40 from Soma Center,0.25,77.72,39.07,0.20,0.48,8243,9795.00,3486.50,8717.75,2112.75,8601.75,1299.00,7772.00,2771.33,718.99,13946.00,34871.00,18.00,50.17,58.58,9.60,0.70,0.01
485,Puncta 30-40 from Soma Center,1.76,76.78,43.09,0.33,0.47,11029,32333.00,4107.69,17079.60,3667.28,15320.90,559.00,11395.00,2629.26,4959.26,65723.00,273274.00,52.00,47.32,59.60,10.20,0.62,0.11
486,Puncta 30-40 from Soma Center,7.79,77.22,42.00,0.56,0.29,14150,25368.00,4265.04,16025.50,3482.79,15339.50,829.00,9422.00,2414.98,4079.67,341203.00,1282040.00,252.00,47.53,59.88,10.85,0.41,0.54
487,Puncta 30-40 from Soma Center,1.05,77.19,41.54,0.37,0.46,7151,20207.00,2991.36,13925.50,1403.01,13246.80,640.00,11298.00,2288.41,2447.38,32905.00,153181.00,40.00,48.14,59.47,10.22,0.68,0.06
488,Puncta 30-40 from Soma Center,2.95,77.42,42.51,0.56,0.30,11401,29060.00,4483.52,16864.10,3657.10,15402.70,568.00,11038.00,2976.84,4462.72,130022.00,489059.00,96.00,48.85,59.17,10.30,0.53,0.18
489,Puncta 30-40 from Soma Center,0.39,75.96,40.44,0.09,0.93,11182,14179.00,6160.75,11046.80,4577.26,8354.78,3281.00,8215.00,3011.20,2772.30,24643.00,44187.00,18.00,44.20,60.93,10.17,0.73,0.01
490,Puncta 30-40 from Soma Center,0.18,75.81,40.25,0.39,0.47,3162,10078.00,2985.67,9559.67,2763.00,8625.00,2763.00,8625.00,166.15,662.22,8957.00,28679.00,14.00,44.77,60.26,10.54,0.76,0.00
491,Puncta 30-40 from Soma Center,9.32,76.71,40.52,0.65,0.23,12490,29801.00,3957.04,15109.50,3443.88,14071.90,491.00,8719.00,2383.88,4363.59,506501.00,1934020.00,338.00,46.27,60.27,10.51,0.45,0.82
492,Puncta 30-40 from Soma Center,0.32,76.59,41.70,0.47,0.32,6551,14159.00,3902.50,13118.00,2720.73,13412.40,1969.00,11467.00,1757.37,999.45,15610.00,52472.00,18.00,45.55,60.67,10.54,0.81,0.01
493,Puncta 30-40 from Soma Center,0.67,76.50,41.63,0.06,0.72,6913,18966.00,5506.20,14431.60,4599.15,11896.40,4292.00,10702.00,998.68,2914.71,27531.00,72158.00,22.00,45.22,60.95,9.59,0.61,0.02
494,Puncta 30-40 from Soma Center,5.70,76.56,41.85,0.31,0.58,17493,31320.00,4956.33,16145.30,5074.72,14686.80,583.00,10447.00,3222.56,4887.37,356856.00,1162470.00,196.00,45.40,60.59,11.39,0.50,0.45
495,Puncta 30-40 from Soma Center,2.50,76.01,39.95,0.39,0.28,10284,26653.00,3768.43,13399.80,3427.83,11962.70,533.00,9402.00,2413.11,3813.21,113053.00,401993.00,100.00,43.76,61.28,10.35,0.57,0.16
496,Puncta 30-40 from Soma Center,0.24,75.52,40.57,0.13,0.45,7318,9582.00,6328.33,9250.00,5175.00,8595.00,5175.00,8595.00,882.50,463.17,18985.00,27750.00,14.00,43.68,60.68,10.62,0.63,0.01
497,Puncta 30-40 from Soma Center,0.85,75.50,40.73,0.09,0.44,8519,14357.00,4350.00,11672.20,3677.19,11155.70,1855.00,9804.00,2033.65,1518.93,26100.00,70033.00,26.00,43.85,60.55,10.53,0.60,0.03
498,Puncta 30-40 from Soma Center,0.81,75.51,40.71,0.12,0.63,9485,14916.00,5183.86,11251.90,5331.28,10052.40,769.00,8930.00,2906.39,2089.86,36287.00,78763.00,30.00,44.03,60.38,10.86,0.56,0.03
499,Puncta 30-40 from Soma Center,0.23,76.59,41.12,0.13,0.45,2018,10376.00,1235.00,9257.00,584.00,8684.00,584.00,8684.00,592.82,791.33,3705.00,27771.00,14.00,44.58,61.33,10.81,0.63,0.01
500,Puncta 30-40 from Soma Center,0.61,76.85,40.54,0.32,0.26,8875,13717.00,4619.00,10552.80,3990.31,10107.80,2715.00,8776.00,2042.89,1703.37,27714.00,63317.00,24.00,45.26,61.19,10.62,0.69,0.03
501,Puncta 30-40 from Soma Center,1.09,76.70,40.09,0.26,0.52,5268,18458.00,3200.80,10638.70,3134.12,9384.93,1421.00,8403.00,1239.65,2870.65,32008.00,106387.00,40.00,44.08,61.68,11.67,0.55,0.04
502,Puncta 30-40 from Soma Center,7.49,75.62,38.42,0.39,0.36,13721,39738.00,4312.04,13983.40,3908.00,12517.80,637.00,7773.00,2399.65,4834.47,439828.00,1426310.00,258.00,43.61,60.81,10.87,0.49,0.66
503,Puncta 30-40 from Soma Center,1.65,75.87,38.71,0.28,0.61,5792,17046.00,2699.43,11131.10,1963.05,10681.10,633.00,7735.00,1695.39,2747.47,37792.00,155835.00,56.00,43.53,61.11,11.25,0.53,0.08
504,Puncta 30-40 from Soma Center,0.33,74.90,39.25,0.13,0.45,2065,11000.00,1521.00,9730.00,800.00,7893.00,800.00,7893.00,531.38,1330.28,4563.00,29190.00,14.00,54.49,50.91,6.91,0.62,0.01
505,Puncta 20-30 from Soma Center,0.25,75.96,50.79,0.13,0.45,13595,13813.00,8646.33,11506.70,5420.00,10000.00,5420.00,10000.00,3552.70,1656.17,25939.00,34520.00,14.00,55.83,51.08,6.69,0.63,0.01
506,Puncta 20-30 from Soma Center,0.83,75.62,50.85,0.38,0.40,12529,11061.00,5282.78,10091.60,3615.87,9999.70,1506.00,8987.00,3183.46,686.01,47545.00,90824.00,38.00,55.37,50.94,7.62,0.60,0.03
507,Puncta 10-20 from Soma Center,0.45,76.85,51.92,0.20,0.48,4651,16952.00,3555.25,13049.00,2954.59,11975.10,2583.00,10175.00,824.72,2480.60,14221.00,52196.00,18.00,55.82,52.29,7.50,0.62,0.01
508,Puncta 20-30 from Soma Center,0.25,76.51,50.87,0.13,0.45,11658,13640.00,8185.00,11684.30,3494.00,9746.00,3494.00,9746.00,3442.42,1589.77,24555.00,35053.00,14.00,55.32,52.25,8.01,0.64,0.01
509,Puncta 20-30 from Soma Center,6.41,76.97,51.78,0.17,0.78,11036,20748.00,4616.62,12479.70,4450.72,11964.90,565.00,7751.00,2577.42,2605.25,337013.00,911016.00,226.00,55.67,52.41,8.84,0.41,0.40
510,Puncta 20-30 from Soma Center,0.55,77.54,52.13,0.04,0.53,8412,15145.00,4788.75,12723.00,4635.92,11889.10,1198.00,11521.00,2552.28,1426.82,19155.00,50892.00,18.00,58.15,50.74,7.50,0.54,0.02
511,Puncta 20-30 from Soma Center,0.22,74.03,52.32,0.13,0.45,3144,12812.00,2520.00,9903.67,1887.00,8408.00,1887.00,8408.00,513.21,2056.78,7560.00,29711.00,14.00,53.61,50.55,7.14,0.67,0.01
512,Puncta 10-20 from Soma Center,0.35,74.00,52.44,0.20,0.48,6101,14203.00,4354.25,11544.00,3253.06,11580.00,3113.00,8699.00,1239.21,1948.37,17417.00,46176.00,18.00,53.38,50.80,6.80,0.76,0.01
513,Puncta 10-20 from Soma Center,0.35,74.46,54.21,0.35,0.45,5030,10561.00,3250.80,8933.80,2686.64,8078.73,745.00,8069.00,1570.80,918.82,16254.00,44669.00,22.00,53.75,51.00,7.34,0.64,0.01
514,Puncta 10-20 from Soma Center,0.13,75.19,55.41,0.39,0.47,7399,10749.00,6030.00,9335.33,4282.00,8613.00,4282.00,8613.00,1300.42,999.70,18090.00,28006.00,14.00,54.36,51.39,7.63,0.75,0.00
515,Puncta 10-20 from Soma Center,0.25,75.62,55.41,0.22,0.45,9554,11495.00,5701.25,10058.00,2495.00,9574.09,2495.00,9496.00,3228.46,831.68,22805.00,40232.00,18.00,54.98,51.37,7.48,0.62,0.01
516,Puncta 20-30 from Soma Center,4.91,75.86,50.34,0.16,0.82,7599,33241.00,3536.09,16738.70,3379.55,15635.80,539.00,8613.00,1845.75,5573.63,226310.00,1071280.00,160.00,54.92,51.79,7.55,0.56,0.42
517,Puncta 20-30 from Soma Center,0.85,75.80,50.37,0.14,0.60,6023,19620.00,4100.17,12819.50,3527.64,11425.70,516.00,10578.00,1938.38,3110.92,24601.00,76917.00,26.00,55.70,50.72,8.34,0.53,0.03
518,Puncta 20-30 from Soma Center,0.29,77.63,50.74,0.14,0.00,9521,11834.00,4944.00,10920.70,821.00,9589.00,821.00,9589.00,3566.24,963.07,14832.00,32762.00,14.00,57.30,51.78,7.87,0.61,0.01
519,Puncta 20-30 from Soma Center,1.37,77.66,50.68,0.24,0.60,10270,20039.00,5199.91,15275.60,4243.00,13478.90,3382.00,11010.00,1927.99,3267.73,57199.00,168032.00,44.00,57.49,51.55,8.25,0.70,0.09
520,Puncta 20-30 from Soma Center,1.65,77.60,51.08,0.41,0.47,8215,17806.00,4061.16,11230.70,2722.61,10530.60,696.00,8937.00,2011.61,2395.46,77162.00,213383.00,74.00,56.29,52.80,8.06,0.47,0.06
521,Puncta 10-20 from Soma Center,6.29,78.22,51.12,0.30,0.44,7673,27973.00,3650.79,15598.30,3424.16,14845.90,610.00,9199.00,2004.92,4069.68,262857.00,1123080.00,216.00,56.67,53.34,7.88,0.46,0.47
522,Puncta 20-30 from Soma Center,0.73,78.98,51.15,0.31,0.38,11768,15812.00,8016.00,13052.10,7236.72,12093.00,4780.00,10145.00,2152.29,2000.68,56112.00,91365.00,30.00,54.67,56.44,7.96,0.65,0.03
523,Puncta 20-30 from Soma Center,1.40,78.22,51.58,0.39,0.37,9491,22528.00,5077.38,12741.90,3919.63,11396.50,1523.00,10245.00,2626.82,3090.94,66006.00,165645.00,50.00,53.01,56.83,8.92,0.54,0.06
524,Puncta 10-20 from Soma Center,1.28,78.86,53.60,0.37,0.38,12978,14056.00,6917.93,11924.60,4569.47,11563.50,2161.00,10451.00,3487.91,1015.99,103769.00,178869.00,56.00,54.73,56.08,8.93,0.51,0.05
525,Puncta 10-20 from Soma Center,0.33,78.90,54.15,0.34,0.18,6029,13892.00,4131.25,10704.00,2922.18,9466.77,2910.00,9152.00,1303.60,1886.69,16525.00,42816.00,18.00,54.26,56.59,8.83,0.51,0.01
526,Puncta 10-20 from Soma Center,0.08,77.98,55.53,0.02,0.99,6183,9619.00,4090.67,8826.00,1665.00,7588.00,1665.00,7588.00,1859.46,886.85,12272.00,26478.00,14.00,52.48,56.97,8.96,0.34,0.00
527,Puncta 10-20 from Soma Center,0.38,77.61,55.08,0.09,0.93,9932,15134.00,6261.75,12552.30,4184.96,10818.80,3214.00,10331.00,2697.35,2025.31,25047.00,50209.00,18.00,52.41,56.50,9.18,0.65,0.01
528,Puncta 10-20 from Soma Center,0.27,77.32,55.34,0.13,0.45,4142,10958.00,3278.00,10229.30,2331.00,9445.00,2331.00,9445.00,741.66,618.94,9834.00,30688.00,14.00,51.89,56.64,8.80,0.68,0.01
529,Puncta 10-20 from Soma Center,1.78,78.21,57.36,0.14,0.73,12074,21827.00,6159.70,13293.50,5523.31,12898.60,1658.00,8766.00,2991.31,3230.36,123194.00,265870.00,62.00,53.47,56.37,8.97,0.63,0.11
530,Puncta <10 from Soma Center,2.39,77.70,58.51,0.27,0.48,13537,17952.00,5361.42,12785.60,4690.96,12015.90,1296.00,8629.00,3054.79,2571.99,128674.00,306855.00,84.00,52.76,56.37,8.68,0.49,0.12
531,Puncta <10 from Soma Center,0.12,77.12,59.17,0.13,0.45,8783,10754.00,7373.00,10274.30,5502.00,9581.00,5502.00,9581.00,1378.56,502.15,22119.00,30823.00,14.00,51.18,56.96,9.17,0.47,0.00
532,Puncta <10 from Soma Center,0.38,77.79,59.16,0.18,0.49,12379,16957.00,7249.20,12537.00,4031.77,10820.20,3657.00,10698.00,3581.27,2292.41,36246.00,62685.00,22.00,51.78,57.31,9.29,0.60,0.01
533,Puncta <10 from Soma Center,0.11,77.55,59.60,0.39,0.47,2681,11061.00,1566.33,10471.00,745.00,10050.00,745.00,10050.00,817.13,429.69,4699.00,31413.00,14.00,51.88,56.87,9.45,0.77,0.00
534,Puncta <10 from Soma Center,0.59,77.91,60.02,0.11,0.63,9437,14686.00,5305.50,11788.30,5789.13,11007.60,1099.00,9954.00,2897.84,1650.61,31833.00,70730.00,26.00,51.21,57.94,9.47,0.54,0.02
535,Puncta <10 from Soma Center,2.82,85.32,60.47,0.36,0.53,11667,20561.00,6892.04,14789.10,6306.02,13761.00,2697.00,10726.00,1731.07,2921.85,172301.00,369728.00,96.00,74.17,39.87,13.73,0.41,0.12
536,Puncta <10 from Soma Center,0.35,86.77,60.78,0.20,0.48,9419,14789.00,4941.25,13126.50,3910.41,12511.80,1713.00,11784.00,2808.80,1120.43,19765.00,52506.00,18.00,75.38,40.66,13.98,0.67,0.01
537,Puncta <10 from Soma Center,0.38,88.21,61.03,0.13,0.45,11145,16069.00,7058.67,13121.30,3443.00,10933.00,3443.00,10933.00,3161.89,2164.42,21176.00,39364.00,14.00,76.30,41.86,14.39,0.64,0.01
538,Puncta <10 from Soma Center,0.31,88.45,61.11,0.13,0.45,2404,13592.00,1449.00,12855.00,609.00,11757.00,609.00,11757.00,737.30,791.43,4347.00,38565.00,14.00,76.48,42.15,14.09,0.68,0.01
539,Puncta <10 from Soma Center,0.95,88.60,61.39,0.27,0.48,12729,22621.00,4761.40,14899.60,3414.11,13636.40,1740.00,11563.00,3033.87,3199.17,47614.00,148996.00,38.00,76.40,42.46,14.51,0.68,0.05
540,Puncta <10 from Soma Center,1.52,90.91,61.24,0.19,0.31,11603,19937.00,7315.54,15001.30,7728.94,14626.00,2748.00,11844.00,2710.86,2381.17,95102.00,195017.00,54.00,77.99,44.36,14.62,0.50,0.06
541,Puncta <10 from Soma Center,0.29,90.97,61.01,0.13,0.45,12199,16954.00,6943.00,13635.30,3383.00,11232.00,3383.00,11232.00,3793.66,2424.01,20829.00,40906.00,14.00,78.01,44.22,15.33,0.66,0.01
542,Puncta <10 from Soma Center,0.38,89.96,61.67,0.13,0.45,9762,15206.00,6793.67,13613.30,3134.00,12274.00,3134.00,12274.00,2749.67,1210.32,20381.00,40840.00,14.00,77.29,43.55,14.91,0.70,0.01
543,Puncta <10 from Soma Center,0.93,90.13,61.41,0.29,0.24,13317,18510.00,9408.25,15389.00,9258.00,14492.30,2821.00,12796.00,3268.84,2063.09,75266.00,123112.00,32.00,77.52,43.43,15.10,0.59,0.04
544,Puncta <10 from Soma Center,0.30,90.26,61.47,0.09,0.93,9802,18635.00,6252.75,14307.80,6274.96,12956.90,2401.00,12315.00,2622.53,2523.55,25011.00,57231.00,18.00,77.53,43.74,14.89,0.65,0.01
545,Puncta <10 from Soma Center,0.43,91.36,62.37,0.47,0.32,11607,17084.00,8088.50,15391.80,7153.80,15189.90,4901.00,12904.00,2437.48,1586.94,32354.00,61567.00,18.00,78.13,44.59,15.95,0.79,0.02
546,Puncta <10 from Soma Center,1.38,92.38,63.22,0.22,0.77,12701,24959.00,7589.23,15948.30,6380.45,15005.60,3183.00,11892.00,2689.45,3462.49,98660.00,207328.00,50.00,78.80,45.37,16.32,0.56,0.06
547,Puncta <10 from Soma Center,1.71,93.07,64.43,0.26,0.68,13554,28370.00,7661.56,16740.60,7023.90,15123.70,4709.00,10980.00,2330.60,4745.76,137908.00,301330.00,62.00,79.19,46.12,16.27,0.64,0.11
548,Puncta <10 from Soma Center,1.67,89.17,66.56,0.73,0.17,16493,19699.00,5857.81,15151.30,4499.35,14515.50,1368.00,11847.00,3845.45,2321.65,93725.00,242421.00,64.00,76.62,42.42,16.77,0.50,0.07
549,Puncta <10 from Soma Center,0.26,89.47,66.71,0.13,0.45,8612,16333.00,7223.67,15111.30,6060.00,13806.00,6060.00,13806.00,1053.89,1033.34,21671.00,45334.00,14.00,76.63,42.71,17.57,0.62,0.01
550,Puncta 20-30 from Soma Center,0.25,90.31,50.60,0.13,0.45,5261,12146.00,3689.67,10871.70,1016.00,8968.00,1016.00,8968.00,1900.24,1371.61,11069.00,32615.00,14.00,77.43,43.94,15.15,0.72,0.01
551,Puncta 20-30 from Soma Center,0.34,90.54,51.64,0.20,0.48,6882,12448.00,6023.50,11818.00,6451.09,11644.40,3979.00,11039.00,1191.05,533.24,24094.00,47272.00,18.00,77.79,43.75,15.23,0.72,0.01
552,Puncta 20-30 from Soma Center,0.85,90.52,51.39,0.39,0.39,10744,24876.00,4892.00,14895.90,3562.90,13052.00,1506.00,10462.00,2658.08,4433.50,34244.00,104271.00,30.00,77.52,43.73,16.49,0.60,0.03
553,Puncta 10-20 from Soma Center,1.16,91.94,51.92,0.32,0.25,9901,19420.00,4308.70,14181.20,2975.62,12911.50,715.00,10787.00,2842.93,2846.25,43087.00,141812.00,40.00,78.39,45.15,16.46,0.62,0.06
554,Puncta 10-20 from Soma Center,0.40,88.19,51.74,0.13,0.45,9586,14690.00,5706.33,13373.30,3698.00,12044.00,3698.00,12044.00,2743.91,1080.27,17119.00,40120.00,14.00,75.94,41.53,16.90,0.67,0.01
555,Puncta 20-30 from Soma Center,0.78,88.69,52.58,0.24,0.58,9855,15508.00,4293.57,12965.60,2145.00,11873.70,1631.00,10161.00,2731.48,1878.64,30055.00,90759.00,28.00,76.28,41.79,17.34,0.65,0.03
556,Puncta 20-30 from Soma Center,1.78,88.02,53.08,0.15,0.36,7462,20194.00,3901.75,12607.10,3843.88,11990.20,846.00,9082.00,1650.95,2656.66,62428.00,201714.00,58.00,75.64,41.31,17.91,0.54,0.09
557,Puncta 10-20 from Soma Center,5.70,87.79,54.07,0.58,0.26,11028,25882.00,3982.58,13773.00,3845.48,12712.60,521.00,9751.00,2283.83,3087.56,238955.00,826381.00,208.00,75.74,40.90,17.28,0.38,0.30
558,Puncta 10-20 from Soma Center,0.31,86.20,54.53,0.39,0.47,3178,14434.00,2702.00,13188.00,1897.00,10936.00,1897.00,10936.00,572.38,1595.42,8106.00,39564.00,14.00,74.67,39.19,17.89,0.78,0.01
559,Puncta 10-20 from Soma Center,1.14,86.60,55.08,0.19,0.70,11399,18913.00,4875.27,12333.40,4269.97,11021.60,600.00,9247.00,2824.58,2659.90,53628.00,135667.00,42.00,74.84,39.76,17.81,0.53,0.04
560,Puncta 10-20 from Soma Center,0.27,87.06,55.64,0.22,0.45,7065,15277.00,5889.50,11503.80,5379.39,10112.90,5213.00,9322.00,723.53,2289.50,23558.00,46015.00,18.00,75.28,40.05,17.55,0.68,0.01
561,Puncta 10-20 from Soma Center,6.32,85.33,55.44,0.30,0.62,12774,30124.00,3663.18,13829.20,3164.63,12966.10,474.00,7940.00,2180.38,4231.45,289391.00,1092510.00,236.00,74.23,37.75,18.59,0.46,0.47
562,Puncta 10-20 from Soma Center,0.09,85.84,55.67,0.13,0.45,4113,9692.00,2595.33,9585.67,1694.00,9490.00,1694.00,9490.00,1079.44,82.79,7786.00,28757.00,14.00,74.41,38.61,18.44,0.44,0.00
563,Puncta 10-20 from Soma Center,1.36,84.47,55.72,0.70,0.15,7564,15508.00,4256.42,12883.70,4419.33,13032.70,1019.00,10092.00,1661.20,1648.78,51077.00,154604.00,46.00,73.90,36.27,18.91,0.55,0.06
564,Puncta 20-30 from Soma Center,0.22,85.20,54.54,0.39,0.47,5556,12389.00,3229.33,11067.70,688.00,9046.00,688.00,9046.00,1993.14,1451.84,9688.00,33203.00,14.00,74.36,37.04,18.93,0.79,0.01
565,Puncta 10-20 from Soma Center,2.12,107.96,56.54,0.49,0.33,11872,24170.00,5202.24,14999.00,4209.63,13557.40,1864.00,9324.00,2400.93,4040.46,109247.00,314980.00,76.00,87.70,58.01,24.50,0.58,0.13
566,Puncta 10-20 from Soma Center,0.81,107.69,56.63,0.24,0.50,13393,16562.00,5170.29,13338.00,2898.69,12612.90,2105.00,12332.00,3634.05,1369.27,36192.00,93366.00,30.00,87.98,57.10,24.44,0.68,0.04
567,Puncta 20-30 from Soma Center,2.37,108.06,52.72,0.46,0.26,11775,27099.00,3091.43,17033.00,2205.99,14986.10,538.00,8965.00,2519.77,5441.87,64920.00,357694.00,74.00,88.16,57.17,25.21,0.54,0.14
568,Puncta 10-20 from Soma Center,3.19,107.90,56.59,0.26,0.63,9365,21195.00,4945.55,13333.00,5002.85,12540.80,572.00,9022.00,2176.55,3079.22,153312.00,413323.00,112.00,88.35,56.73,24.86,0.43,0.15
