,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
289,20-30 microns from soma center,0.52,172.44,91.19,0.32,0.44,5329.00,9199.00,2807.40,7744.60,1733.91,7116.15,1362.00,6968.00,1385.34,828.05,14037.00,38723.00,22.00,129.01,113.73,12.61,0.64,0.02
290,30-40 microns from soma center,0.27,172.38,102.55,0.39,0.47,4350.00,8300.00,3764.33,7508.33,3002.00,6646.00,3002.00,6646.00,564.32,677.09,11293.00,22525.00,14.00,129.64,112.84,13.19,0.75,0.01
291,30-40 microns from soma center,0.26,176.17,102.21,0.39,0.47,6049.00,9007.00,5438.33,7509.67,4346.00,6430.00,4346.00,6430.00,774.19,1092.72,16315.00,22529.00,14.00,130.80,117.26,13.35,0.78,0.01
292,30-40 microns from soma center,1.71,176.48,101.18,0.27,0.48,7564.00,14979.00,3767.25,10133.80,3405.75,8916.73,1617.00,6724.00,1563.68,2625.49,45207.00,121605.00,50.00,131.18,117.22,13.97,0.70,0.12
293,30-40 microns from soma center,0.53,173.40,98.55,0.69,0.20,4422.00,11125.00,3908.00,8212.25,3754.32,7492.68,3347.00,6307.00,400.29,1782.00,15632.00,32849.00,18.00,130.15,113.77,13.68,0.88,0.03
294,20-30 microns from soma center,0.88,173.07,91.76,0.42,0.35,8500.00,14093.00,6530.33,9681.33,7088.48,8016.81,1551.00,7744.00,2354.07,2269.45,39182.00,58088.00,26.00,128.38,115.30,13.33,0.75,0.05
295,20-30 microns from soma center,0.20,175.13,92.03,0.10,0.94,6264.00,9615.00,5835.00,8192.33,5550.00,7433.00,5550.00,7433.00,308.76,1006.74,17505.00,24577.00,14.00,130.81,115.65,13.50,0.64,0.00
296,20-30 microns from soma center,0.66,176.50,91.00,0.16,0.78,6782.00,9862.00,5521.00,8276.20,5743.81,7661.73,2425.00,7413.00,1604.80,858.69,27605.00,41381.00,22.00,130.27,118.29,13.77,0.67,0.03
297,30-40 microns from soma center,0.29,173.72,97.31,0.39,0.47,4276.00,8955.00,3212.00,7415.00,2085.00,6318.00,2085.00,6318.00,895.58,1121.20,9636.00,22245.00,14.00,128.61,115.96,13.93,0.82,0.01
298,> 50 microns from soma center,0.52,173.20,23.05,0.50,0.35,8245.00,12396.00,3046.20,10287.60,1582.75,9491.76,1340.00,9311.00,2612.70,1166.00,15231.00,51438.00,20.00,128.49,115.26,14.24,0.79,0.02
299,> 50 microns from soma center,0.40,177.23,22.54,0.49,0.00,5819.00,11901.00,4328.00,10340.70,2689.00,8817.00,2689.00,8817.00,1282.10,1259.30,12984.00,31022.00,14.00,131.39,118.05,14.57,0.80,0.02
300,> 50 microns from soma center,1.45,172.54,21.53,0.26,0.56,9919.00,15452.00,5421.92,10819.30,4204.46,10035.20,2493.00,8267.00,2169.58,2087.60,65063.00,129832.00,46.00,130.02,112.51,14.38,0.74,0.10
301,> 50 microns from soma center,0.70,173.78,21.53,0.43,0.36,7726.00,13855.00,4778.50,11122.00,3081.08,10290.00,2321.00,9337.00,2129.03,1617.86,28671.00,66732.00,26.00,130.36,113.97,14.65,0.80,0.04
302,> 50 microns from soma center,0.42,174.35,21.22,0.39,0.44,7049.00,13088.00,6505.00,10858.00,5576.00,9651.00,5576.00,9651.00,660.10,1578.64,19515.00,32574.00,14.00,128.88,116.53,14.48,0.81,0.02
303,> 50 microns from soma center,1.49,177.56,22.86,0.63,0.25,7101.00,14809.00,3161.07,10557.60,2858.34,10486.40,636.00,8627.00,1793.23,1873.96,44255.00,147806.00,50.00,131.78,118.06,14.95,0.74,0.11
304,> 50 microns from soma center,1.05,173.68,23.96,0.29,0.61,7132.00,13136.00,3788.50,10679.00,2751.53,10557.80,1525.00,8932.00,1878.28,1313.33,30308.00,85432.00,34.00,129.46,114.77,15.20,0.69,0.06
305,> 50 microns from soma center,3.80,178.58,21.16,0.52,0.32,10626.00,19177.00,3561.69,12119.00,3176.44,11229.60,1138.00,8525.00,1857.27,2754.04,128221.00,436283.00,106.00,130.48,120.95,15.36,0.66,0.38
306,> 50 microns from soma center,1.61,175.84,24.17,0.36,0.47,6898.00,13963.00,2596.15,10246.50,2199.56,9828.75,698.00,8211.00,1457.73,1400.39,33750.00,133205.00,40.00,130.59,116.74,15.51,0.76,0.13
307,> 50 microns from soma center,4.36,177.21,22.20,0.61,0.26,10050.00,20697.00,5571.40,11981.80,5049.30,11103.40,1896.00,9002.00,2215.03,2488.70,194999.00,419363.00,120.00,129.91,119.51,15.65,0.53,0.33
308,> 50 microns from soma center,1.39,178.25,22.55,0.42,0.29,9797.00,12983.00,4689.27,9708.00,3767.26,9016.28,1498.00,8193.00,2807.03,1506.11,51582.00,106788.00,44.00,131.49,119.33,15.65,0.59,0.07
309,> 50 microns from soma center,1.66,230.82,24.12,0.43,0.35,7661.00,15159.00,3630.38,10585.90,3009.24,9795.37,656.00,8461.00,2167.26,2047.93,58086.00,169375.00,56.00,133.87,187.62,12.59,0.74,0.13
310,> 50 microns from soma center,0.59,229.84,22.34,0.57,0.24,3035.00,14043.00,1872.50,11465.00,1546.40,10542.40,882.00,10309.00,783.78,1506.45,7490.00,45860.00,18.00,132.79,187.07,14.07,0.80,0.03
311,> 50 microns from soma center,1.51,230.65,24.94,0.31,0.61,8474.00,15814.00,4235.83,11676.30,3636.99,11107.10,2492.00,8726.00,1774.86,2152.29,50830.00,140116.00,42.00,134.34,186.97,14.07,0.78,0.12
312,> 50 microns from soma center,0.32,231.07,24.68,0.39,0.44,5540.00,11452.00,3344.00,9726.33,1635.00,8146.00,1635.00,8146.00,1630.98,1353.58,10032.00,29179.00,14.00,134.76,187.15,14.34,0.82,0.01
313,> 50 microns from soma center,0.61,231.68,25.01,0.29,0.46,5827.00,12338.00,2386.40,10734.20,1130.51,10328.80,754.00,8954.00,1801.51,1132.18,11932.00,53671.00,22.00,134.21,188.27,14.73,0.76,0.03
314,> 50 microns from soma center,0.25,231.13,23.76,0.39,0.44,2940.00,9128.00,2286.33,8456.67,1878.00,7681.00,1878.00,7681.00,466.98,595.32,6859.00,25370.00,14.00,134.63,187.26,15.07,0.77,0.01
315,> 50 microns from soma center,0.26,229.79,23.51,0.39,0.44,3247.00,10086.00,2678.67,8965.33,1768.00,7859.00,1768.00,7859.00,650.52,909.23,8036.00,26896.00,14.00,134.33,185.81,15.37,0.80,0.01
316,> 50 microns from soma center,0.77,229.72,24.83,0.28,0.61,7211.00,13224.00,3049.80,11207.40,1911.83,10509.90,812.00,9697.00,2205.60,1209.09,15249.00,56037.00,22.00,133.73,186.16,15.27,0.77,0.04
317,> 50 microns from soma center,3.67,231.76,23.01,0.52,0.24,7204.00,17988.00,3441.13,11283.20,2980.75,10663.90,1573.00,8566.00,1493.54,2200.54,106675.00,349779.00,102.00,134.21,188.32,15.40,0.61,0.32
318,> 50 microns from soma center,6.42,229.54,25.64,0.46,0.38,11438.00,25280.00,3992.24,12889.90,3245.75,12090.50,846.00,9648.00,2313.21,2940.12,219573.00,708944.00,172.00,135.74,184.44,15.62,0.52,0.57
319,> 50 microns from soma center,0.69,229.56,27.01,0.30,0.62,3771.00,12720.00,1941.20,10957.80,1161.81,10039.50,707.00,9070.00,1048.34,1397.68,9706.00,54789.00,22.00,134.70,185.24,15.37,0.78,0.04
320,> 50 microns from soma center,5.54,229.55,98.21,0.10,0.79,10568.00,17470.00,3334.52,9473.39,2877.74,8785.41,675.00,6518.00,1990.91,2416.60,180064.00,511563.00,170.00,134.92,185.06,15.66,0.55,0.50
321,> 50 microns from soma center,0.42,230.67,99.70,0.35,0.30,2160.00,8309.00,1400.40,7011.20,1123.48,6319.16,710.00,6045.00,481.07,947.79,7002.00,35056.00,22.00,136.29,185.45,15.58,0.61,0.01
322,> 50 microns from soma center,1.45,230.63,101.41,0.46,0.40,7089.00,12033.00,3648.92,8537.31,2953.00,7753.35,1073.00,6636.00,1751.65,1633.00,47436.00,110985.00,48.00,132.35,188.22,15.70,0.72,0.10
323,> 50 microns from soma center,1.85,180.17,102.32,0.31,0.62,6402.00,11451.00,2920.64,9529.55,2568.56,9618.38,762.00,7186.00,1451.20,1354.92,32127.00,104825.00,46.00,132.57,120.84,16.87,0.62,0.12
324,> 50 microns from soma center,6.64,178.56,91.30,0.25,0.59,7734.00,23578.00,2874.78,11199.50,2593.02,10197.40,620.00,7030.00,1611.63,3301.90,209859.00,817567.00,184.00,130.32,120.96,16.38,0.63,0.81
325,> 50 microns from soma center,0.41,179.13,97.90,0.49,0.00,2695.00,10377.00,2074.00,8723.33,1607.00,7501.00,1607.00,7501.00,457.33,1213.09,6222.00,26170.00,14.00,130.71,121.38,16.37,0.79,0.02
326,> 50 microns from soma center,2.86,179.58,98.21,0.34,0.36,8846.00,15972.00,3616.15,9279.31,3217.95,8500.75,706.00,7076.00,1974.51,2139.03,94020.00,241262.00,86.00,130.90,121.80,16.69,0.64,0.23
327,> 50 microns from soma center,0.21,178.99,99.72,0.39,0.44,3072.00,6575.00,2035.67,6380.00,771.00,6116.00,771.00,6116.00,953.15,193.63,6107.00,19140.00,14.00,130.74,121.03,17.22,0.55,0.00
328,> 50 microns from soma center,0.23,181.79,91.45,0.39,0.44,10120.00,9065.00,4912.33,7893.33,1977.00,7225.00,1977.00,7225.00,3692.31,831.23,14737.00,23680.00,14.00,134.91,120.17,20.13,0.69,0.01
329,> 50 microns from soma center,0.53,240.00,92.87,0.39,0.47,7074.00,10391.00,4076.00,9722.33,2433.00,8833.00,2433.00,8833.00,2123.16,654.91,12228.00,29167.00,14.00,177.29,160.89,16.77,0.86,0.03
330,> 50 microns from soma center,0.26,235.79,96.86,0.69,0.20,5047.00,9419.00,2583.50,7838.25,1677.92,7340.22,624.00,7183.00,1649.18,916.35,10334.00,31353.00,18.00,172.81,159.48,17.26,0.77,0.01
331,> 50 microns from soma center,0.77,240.34,99.71,0.43,0.37,4886.00,9441.00,2566.80,8838.20,1094.87,8589.40,1080.00,8151.00,1446.91,476.46,12834.00,44191.00,22.00,176.92,161.76,17.26,0.81,0.05
332,> 50 microns from soma center,4.07,237.30,96.16,0.25,0.54,6974.00,18757.00,2994.19,9050.24,2328.34,8062.23,648.00,6198.00,1729.47,2543.14,110785.00,334859.00,120.00,174.69,159.62,17.76,0.58,0.34
333,> 50 microns from soma center,0.30,236.30,100.54,0.39,0.47,3939.00,8526.00,1789.67,7433.67,642.00,6610.00,642.00,6610.00,1520.98,804.95,5369.00,22301.00,14.00,173.11,159.86,17.76,0.80,0.01
334,> 50 microns from soma center,0.26,237.42,100.78,0.39,0.47,5111.00,10446.00,4236.33,7887.67,3693.00,6421.00,3693.00,6421.00,624.51,1815.48,12709.00,23663.00,14.00,174.40,160.04,18.38,0.83,0.01
335,> 50 microns from soma center,3.35,237.94,100.78,0.31,0.57,6283.00,20393.00,2495.54,9606.29,2269.50,8992.53,699.00,7127.00,1159.22,2489.61,69875.00,268976.00,100.00,175.01,160.18,18.23,0.58,0.25
336,> 50 microns from soma center,0.28,233.01,96.43,0.39,0.44,2614.00,9315.00,1971.00,8578.67,1143.00,7283.00,1143.00,7283.00,614.62,919.02,5913.00,25736.00,14.00,170.99,157.15,18.97,0.75,0.01
337,> 50 microns from soma center,0.58,233.38,96.46,0.16,0.78,4038.00,11727.00,2681.00,9238.60,2731.08,8580.95,624.00,7928.00,1126.62,1323.25,13405.00,46193.00,22.00,171.21,157.43,19.19,0.65,0.02
338,> 50 microns from soma center,0.39,233.91,98.58,0.39,0.44,9261.00,10357.00,5198.33,8894.33,2455.00,7731.00,2455.00,7731.00,2930.97,1092.76,15595.00,26683.00,14.00,170.97,158.46,19.29,0.83,0.02
339,> 50 microns from soma center,0.58,233.41,95.01,0.47,0.32,3413.00,9921.00,1956.50,8752.75,1739.88,8525.91,736.00,7333.00,956.33,956.09,7826.00,35011.00,18.00,170.56,158.14,19.55,0.80,0.03
340,> 50 microns from soma center,1.33,232.90,96.83,0.46,0.40,5032.00,13756.00,3220.27,9336.91,3106.05,7956.74,1655.00,7721.00,1083.69,1919.11,35423.00,102706.00,42.00,170.95,156.91,19.86,0.64,0.07
341,> 50 microns from soma center,2.07,229.91,91.15,0.38,0.48,6998.00,12635.00,3172.63,8773.32,2447.97,8066.79,835.00,6958.00,1728.95,1537.96,60280.00,166693.00,68.00,134.44,185.81,16.15,0.69,0.16
342,> 50 microns from soma center,1.97,229.37,92.84,0.42,0.44,8933.00,17348.00,5739.94,10492.60,5207.56,8791.67,3082.00,7160.00,1689.97,3113.69,91839.00,167881.00,64.00,134.95,184.77,16.11,0.65,0.14
343,> 50 microns from soma center,0.46,229.47,94.11,0.35,0.53,9111.00,8855.00,4144.00,7710.25,2095.21,6666.52,1057.00,6501.00,3096.48,1127.85,16576.00,30841.00,18.00,135.90,184.19,16.25,0.82,0.02
344,> 50 microns from soma center,1.97,230.43,92.42,0.42,0.40,9242.00,11711.00,4189.69,9162.94,3799.96,9094.45,695.00,7275.00,2397.13,1273.18,67035.00,146607.00,56.00,136.73,184.79,16.01,0.67,0.14
345,> 50 microns from soma center,5.89,229.12,95.43,0.18,0.84,11652.00,36623.00,4377.89,15236.80,4156.23,12232.00,560.00,6747.00,2222.61,7130.69,328342.00,1142760.00,164.00,136.10,183.55,16.78,0.73,0.84
346,> 50 microns from soma center,0.56,230.00,97.72,0.69,0.20,7756.00,10288.00,4284.00,9333.75,2968.89,8899.68,2854.00,8493.00,2022.14,690.14,17136.00,37335.00,18.00,134.51,185.81,16.75,0.85,0.03
347,> 50 microns from soma center,0.45,228.94,97.81,0.39,0.47,7801.00,9663.00,5694.00,9026.33,4584.00,8120.00,4584.00,8120.00,1490.59,658.16,17082.00,27079.00,14.00,136.67,182.86,17.11,0.82,0.02
348,> 50 microns from soma center,0.33,228.90,90.46,0.39,0.44,8955.00,9178.00,5455.00,8412.33,1384.00,7917.00,1384.00,7917.00,3117.11,549.15,16365.00,25237.00,14.00,136.30,183.06,17.56,0.75,0.01
349,> 50 microns from soma center,0.42,229.71,94.01,0.39,0.47,5275.00,8470.00,3448.33,7969.67,2281.00,7388.00,2281.00,7388.00,1308.19,445.46,10345.00,23909.00,14.00,135.50,184.71,16.94,0.83,0.02
350,> 50 microns from soma center,3.31,229.82,92.72,0.46,0.37,8141.00,14794.00,4524.14,8764.57,4401.77,7903.12,1447.00,6512.00,1953.80,2175.22,126676.00,245408.00,102.00,135.29,184.94,17.67,0.53,0.22
351,> 50 microns from soma center,0.40,228.17,97.75,0.40,0.34,7002.00,9752.00,6542.75,8258.75,6496.47,8029.34,6097.00,7127.00,321.23,945.92,26171.00,33035.00,18.00,137.37,181.29,18.01,0.75,0.02
352,> 50 microns from soma center,1.80,228.56,97.51,0.37,0.50,14337.00,16992.00,6603.38,10048.20,4785.89,8942.63,2525.00,7452.00,3122.84,2460.85,85844.00,130626.00,50.00,138.27,181.07,18.28,0.71,0.14
353,> 50 microns from soma center,0.31,229.19,90.10,0.39,0.47,4465.00,9039.00,3283.67,8021.00,1328.00,6954.00,1328.00,6954.00,1392.81,851.90,9851.00,24063.00,14.00,139.04,181.20,18.95,0.83,0.01
354,> 50 microns from soma center,1.00,182.09,90.49,0.38,0.49,13950.00,10629.00,6616.44,8308.33,5214.49,7784.37,2363.00,7111.00,3372.78,1075.74,59548.00,74775.00,36.00,136.88,118.28,20.78,0.68,0.05
355,> 50 microns from soma center,3.14,181.94,91.10,0.28,0.66,9934.00,15134.00,3844.04,9381.54,3586.26,8668.42,1336.00,6940.00,2064.04,2024.69,92257.00,225157.00,90.00,136.91,117.88,21.50,0.51,0.19
356,> 50 microns from soma center,0.25,182.07,91.19,0.39,0.44,4910.00,8142.00,3976.00,7437.67,3293.00,6659.00,3293.00,6659.00,683.58,607.71,11928.00,22313.00,14.00,135.96,119.33,20.65,0.75,0.01
357,> 50 microns from soma center,0.43,182.07,86.52,0.39,0.44,8972.00,9780.00,6873.33,8811.00,5065.00,7365.00,5065.00,7365.00,1608.18,1042.02,20620.00,26433.00,14.00,136.04,119.01,21.87,0.85,0.02
358,> 50 microns from soma center,0.28,182.57,86.77,0.39,0.44,4736.00,8664.00,3448.67,7668.33,2732.00,6375.00,2732.00,6375.00,912.23,957.89,10346.00,23005.00,14.00,137.09,118.55,21.96,0.84,0.01
359,> 50 microns from soma center,1.70,182.60,90.96,0.30,0.64,6454.00,15478.00,2989.83,8975.83,2174.18,7346.98,657.00,6467.00,1684.72,2683.72,53817.00,161565.00,54.00,137.29,118.27,22.54,0.80,0.15
360,> 50 microns from soma center,0.27,234.04,94.97,0.39,0.47,3420.00,11754.00,2543.67,8998.00,1438.00,7512.00,1438.00,7512.00,825.24,1950.78,7631.00,26994.00,14.00,144.42,182.91,21.46,0.85,0.01
361,> 50 microns from soma center,0.87,236.31,94.58,0.14,0.52,9325.00,14944.00,5959.83,10694.70,4666.26,10676.30,3271.00,8200.00,2465.50,2262.60,35759.00,64168.00,26.00,145.72,184.83,21.20,0.75,0.05
362,> 50 microns from soma center,0.52,237.34,94.45,0.39,0.47,6036.00,12001.00,4921.67,10069.00,3312.00,8829.00,3312.00,8829.00,1165.92,1384.33,14765.00,30207.00,14.00,146.13,185.75,21.67,0.80,0.03
363,> 50 microns from soma center,1.11,236.46,95.51,0.30,0.54,7508.00,9657.00,4792.11,8193.00,4463.11,7634.49,2057.00,7271.00,1647.73,809.64,43129.00,73737.00,36.00,145.68,184.99,21.70,0.59,0.05
364,> 50 microns from soma center,0.64,237.49,90.87,0.40,0.34,7143.00,11787.00,5236.00,10236.80,4133.03,9386.74,3985.00,7994.00,1285.38,1618.39,20944.00,40947.00,18.00,146.93,185.26,22.16,0.82,0.04
365,> 50 microns from soma center,2.02,240.57,91.51,0.34,0.55,7623.00,12374.00,2937.14,8483.77,2515.52,7683.02,952.00,6516.00,1671.77,1863.51,64617.00,186643.00,64.00,147.74,188.52,22.44,0.80,0.19
366,> 50 microns from soma center,8.67,239.49,92.56,0.68,0.20,13816.00,35339.00,4300.05,14673.00,3608.70,12753.00,685.00,7134.00,2692.17,5737.50,395605.00,1349910.00,238.00,146.84,187.79,23.06,0.57,1.04
367,> 50 microns from soma center,0.57,238.83,93.26,0.40,0.34,5029.00,13388.00,3063.50,10312.00,1649.64,9165.86,1596.00,7729.00,1483.40,2113.63,12254.00,41248.00,18.00,147.48,186.36,23.62,0.77,0.03
368,> 50 microns from soma center,0.49,183.98,93.33,0.22,0.51,6912.00,11221.00,4383.00,9407.75,4318.39,9018.69,1765.00,7845.00,1821.56,1213.99,17532.00,37631.00,18.00,143.20,112.78,24.94,0.74,0.02
369,> 50 microns from soma center,1.12,184.66,86.56,0.49,0.37,3141.00,11225.00,2027.22,7457.67,1798.88,6685.84,755.00,6443.00,708.86,1425.56,18245.00,67119.00,36.00,143.75,112.97,25.95,0.64,0.06
370,> 50 microns from soma center,1.37,185.24,87.11,0.48,0.38,6361.00,15683.00,2841.80,8675.70,2739.34,7560.66,673.00,6523.00,1727.22,2615.63,28418.00,86757.00,42.00,144.58,112.79,26.23,0.71,0.09
371,> 50 microns from soma center,6.68,233.68,91.31,0.18,0.78,12898.00,29172.00,5476.08,12849.10,4908.27,10940.00,1143.00,7762.00,2711.13,4732.12,405230.00,950835.00,190.00,147.77,177.67,34.69,0.65,0.85
372,> 50 microns from soma center,0.13,233.69,93.63,0.39,0.44,7520.00,6780.00,4844.33,6427.67,2211.00,6148.00,2211.00,6148.00,2167.60,263.08,14533.00,19283.00,14.00,147.55,177.75,35.26,0.69,0.00
373,> 50 microns from soma center,1.27,235.61,94.85,0.35,0.55,7247.00,13804.00,3425.91,10664.10,2792.96,10257.20,805.00,7669.00,2005.29,2205.25,37685.00,117305.00,36.00,148.37,179.35,36.49,0.85,0.11
374,> 50 microns from soma center,0.74,237.44,87.52,0.38,0.46,5742.00,11685.00,3711.67,8551.67,3050.83,7757.34,2227.00,6555.00,1190.39,1689.03,22270.00,51310.00,24.00,149.14,181.14,36.43,0.75,0.04
375,> 50 microns from soma center,3.62,240.46,87.79,0.29,0.52,8440.00,15577.00,4159.27,10023.60,3862.78,9208.50,731.00,6905.00,1992.35,2618.65,124778.00,300709.00,102.00,150.37,183.97,36.92,0.61,0.31
376,> 50 microns from soma center,0.59,237.89,97.49,0.51,0.30,9157.00,10481.00,6747.80,7938.20,5591.38,6719.24,4593.00,6294.00,1720.21,1484.34,33739.00,39691.00,22.00,149.25,181.49,37.10,0.84,0.03
377,> 50 microns from soma center,2.42,242.46,98.23,0.40,0.46,10364.00,14095.00,4918.32,9638.47,4200.17,8669.83,2272.00,7867.00,1918.13,1636.25,93448.00,183131.00,68.00,151.10,185.87,37.51,0.62,0.17
378,> 50 microns from soma center,0.28,224.75,97.99,0.35,0.53,6300.00,8350.00,3951.50,7970.75,2945.09,7817.81,2582.00,7695.00,1449.19,247.80,15806.00,31883.00,18.00,164.17,147.99,40.73,0.78,0.01
379,> 50 microns from soma center,0.26,228.96,86.78,0.10,0.94,2814.00,7166.00,1858.33,6914.33,822.00,6487.00,822.00,6487.00,815.23,303.76,5575.00,20743.00,14.00,168.90,147.41,46.57,0.60,0.01
380,> 50 microns from soma center,1.78,229.14,94.56,0.19,0.59,8811.00,14294.00,4262.86,9730.43,3587.34,8698.25,657.00,7662.00,2146.08,2018.27,59680.00,136226.00,56.00,168.98,147.40,47.14,0.65,0.12
381,> 50 microns from soma center,0.30,231.77,100.15,0.39,0.47,3021.00,9425.00,2034.33,7514.00,781.00,6287.00,781.00,6287.00,933.71,1369.34,6103.00,22542.00,14.00,170.46,149.71,47.42,0.75,0.01
382,> 50 microns from soma center,1.06,233.26,94.83,0.24,0.63,9192.00,9972.00,4363.44,8539.33,3259.94,8138.11,1891.00,7074.00,2215.05,969.11,39271.00,76854.00,36.00,171.70,150.65,47.28,0.70,0.06
383,> 50 microns from soma center,0.23,159.81,96.31,0.39,0.44,8375.00,7088.00,6646.00,6756.00,4870.00,6176.00,4870.00,6176.00,1431.30,411.55,19938.00,20268.00,14.00,114.91,111.00,3.64,0.70,0.01
384,> 50 microns from soma center,1.08,160.04,96.39,0.37,0.26,8288.00,9069.00,4894.33,7356.22,3990.79,6795.63,1539.00,6271.00,1909.24,993.67,44049.00,66206.00,38.00,113.75,112.51,3.87,0.64,0.05
385,> 50 microns from soma center,5.75,159.87,98.22,0.17,0.74,11434.00,39593.00,6377.38,15196.20,6041.56,13125.60,2352.00,7328.00,2281.37,6954.31,420907.00,1002950.00,156.00,113.47,112.54,4.21,0.72,0.79
386,> 50 microns from soma center,0.40,162.38,88.55,0.40,0.34,5543.00,7866.00,3488.50,7017.00,2911.34,6600.05,2562.00,6510.00,1195.38,537.22,13954.00,28068.00,18.00,114.97,114.59,4.26,0.76,0.02
387,> 50 microns from soma center,0.24,161.84,87.99,0.39,0.44,4566.00,7201.00,2888.00,6892.00,1523.00,6626.00,1523.00,6626.00,1261.86,236.70,8664.00,20676.00,14.00,114.78,114.02,4.43,0.80,0.01
388,> 50 microns from soma center,0.68,159.15,97.87,0.24,0.65,11278.00,13547.00,8118.00,10005.80,7152.98,7919.53,4376.00,7738.00,2368.87,2239.74,40590.00,50029.00,22.00,113.07,111.90,4.54,0.82,0.04
389,> 50 microns from soma center,0.53,160.63,97.50,0.69,0.20,4126.00,10837.00,2866.00,9787.50,2357.63,9932.25,1494.00,7829.00,1012.30,1175.83,11464.00,39150.00,18.00,113.97,113.10,4.47,0.82,0.03
390,> 50 microns from soma center,0.85,166.89,88.18,0.51,0.32,1638.00,11017.00,1154.33,8731.67,1030.94,8756.46,755.00,6154.00,279.40,1879.93,6926.00,52390.00,26.00,117.58,118.32,5.13,0.85,0.06
391,> 50 microns from soma center,0.33,165.98,98.20,0.39,0.47,8756.00,8517.00,6236.67,7450.00,4084.00,6517.00,4084.00,6517.00,1924.88,821.98,18710.00,22350.00,14.00,117.31,117.33,4.87,0.79,0.01
392,> 50 microns from soma center,0.26,165.38,97.38,0.39,0.44,1528.00,8201.00,999.67,7237.00,697.00,6523.00,697.00,6523.00,374.91,707.48,2999.00,21711.00,14.00,116.63,117.14,5.20,0.77,0.01
393,> 50 microns from soma center,3.34,165.75,99.95,0.32,0.59,7144.00,12610.00,3597.38,8632.69,3242.65,8239.61,1091.00,6813.00,1635.56,1402.33,104324.00,250348.00,102.00,116.84,117.44,5.63,0.59,0.26
394,> 50 microns from soma center,0.30,165.11,99.50,0.39,0.44,3908.00,9363.00,3630.67,8086.33,3176.00,6684.00,3176.00,6684.00,324.08,1097.30,10892.00,24259.00,14.00,116.39,116.99,5.50,0.74,0.01
395,> 50 microns from soma center,2.77,163.87,99.14,0.42,0.40,10822.00,12158.00,3787.04,8291.28,2584.88,7638.88,684.00,6802.00,2826.62,1377.75,94676.00,207282.00,88.00,117.08,114.54,4.83,0.57,0.19
396,40-50 microns from soma center,0.38,163.15,97.39,0.29,0.46,7596.00,8545.00,4831.40,6811.20,4580.56,6341.72,1109.00,6155.00,2134.79,881.40,24157.00,34056.00,22.00,116.05,114.54,5.42,0.74,0.01
397,> 50 microns from soma center,0.25,162.75,97.12,0.39,0.44,5667.00,7239.00,4780.00,6853.00,4079.00,6587.00,4079.00,6587.00,661.51,279.38,14340.00,20559.00,14.00,115.02,115.02,5.19,0.78,0.01
398,> 50 microns from soma center,0.50,164.09,98.79,0.35,0.53,5836.00,10432.00,4630.50,7860.75,4429.24,7008.59,2649.00,6968.00,1262.27,1484.68,18522.00,31443.00,18.00,116.33,115.63,4.68,0.77,0.02
399,> 50 microns from soma center,0.30,164.25,97.93,0.10,0.94,6172.00,8353.00,4618.00,7709.00,3119.00,6799.00,3119.00,6799.00,1246.99,661.71,13854.00,23127.00,14.00,116.58,115.58,5.34,0.70,0.01
400,> 50 microns from soma center,0.88,161.99,97.23,0.43,0.39,7593.00,11228.00,4265.25,8400.25,4344.10,7579.52,2011.00,7320.00,1935.11,1246.97,34122.00,67202.00,28.00,115.31,113.64,5.30,0.72,0.05
401,40-50 microns from soma center,0.19,164.35,96.23,0.39,0.44,2540.00,7054.00,1856.00,6992.00,1182.00,6924.00,1182.00,6924.00,554.45,53.24,5568.00,20976.00,14.00,116.02,116.27,5.46,0.67,0.00
402,> 50 microns from soma center,0.59,162.25,86.49,0.30,0.63,3364.00,11710.00,2111.50,8995.50,1435.38,8776.39,1140.00,6147.00,882.01,1977.58,8446.00,35982.00,18.00,114.79,114.53,5.62,0.83,0.03
403,> 50 microns from soma center,2.85,163.78,97.33,0.12,0.45,6116.00,13485.00,3348.92,8619.17,3298.63,8363.25,652.00,6656.00,1287.22,1467.14,80374.00,206860.00,84.00,115.42,116.08,5.35,0.50,0.16
404,40-50 microns from soma center,8.57,163.81,97.02,0.19,0.76,13512.00,39689.00,6696.45,15676.50,6385.37,13312.80,1101.00,7226.00,2687.42,6787.91,750002.00,1755770.00,232.00,115.64,115.88,5.84,0.68,1.32
405,40-50 microns from soma center,0.73,164.42,97.19,0.50,0.35,9966.00,15786.00,7164.60,11620.00,7022.55,9773.30,2277.00,9208.00,2618.00,2360.09,35823.00,58100.00,18.00,116.92,115.42,6.45,0.82,0.04
406,40-50 microns from soma center,0.88,165.02,99.10,0.29,0.57,10048.00,9378.00,4955.71,7925.14,3578.89,7327.78,1239.00,7076.00,2900.08,724.64,34690.00,55476.00,30.00,116.98,116.23,6.13,0.64,0.04
