,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
1237,10-20 microns from soma center,1.88,112.60,52.85,0.28,0.62,7030.00,18186.00,4714.24,11673.20,4389.03,10236.30,1789.00,9181.00,1324.91,2799.42,80142.00,198444.00,66.00,68.60,89.29,0.24,0.60,0.11
1238,10-20 microns from soma center,1.40,112.39,53.09,0.15,0.46,7331.00,14750.00,3581.67,11014.10,3482.91,9672.27,850.00,8560.00,1721.35,2029.68,42980.00,132169.00,48.00,67.87,89.58,0.88,0.50,0.06
1239,10-20 microns from soma center,0.23,112.68,53.35,0.22,0.80,4851.00,15044.00,3804.00,12526.00,2757.00,10008.00,2757.00,10008.00,1047.00,2518.00,7608.00,25052.00,10.00,68.38,89.56,0.67,0.71,0.01
1240,10-20 microns from soma center,0.00,113.04,52.91,0.00,0.00,7001.00,7764.00,7001.00,7764.00,7001.00,7764.00,7001.00,7764.00,1.00,0.00,7001.00,7764.00,6.00,67.98,90.32,0.44,0.64,0.00
1241,10-20 microns from soma center,0.02,112.08,53.79,0.00,0.00,894.00,9394.00,894.00,9394.00,894.00,9394.00,894.00,9394.00,0.00,2.00,894.00,9394.00,6.00,68.08,89.02,0.61,0.55,0.00
1242,10-20 microns from soma center,0.02,111.99,53.55,0.00,0.00,5988.00,9690.00,5988.00,9690.00,5988.00,9690.00,5988.00,9690.00,0.00,2.00,5988.00,9690.00,6.00,67.42,89.42,0.59,0.63,0.00
1243,10-20 microns from soma center,0.49,112.90,52.97,0.25,0.50,6004.00,13359.00,4466.00,11764.00,4180.43,11276.30,3453.00,10538.00,939.41,1035.45,17864.00,47056.00,18.00,68.59,89.68,0.61,0.64,0.02
1244,10-20 microns from soma center,0.31,112.82,53.68,0.22,0.45,6239.00,10657.00,3955.75,9022.00,2805.80,8336.20,2244.00,8232.00,1564.67,973.01,15823.00,36088.00,18.00,68.46,89.67,1.01,0.63,0.01
1245,10-20 microns from soma center,0.04,113.10,53.67,0.00,0.00,2490.00,9562.00,2490.00,9562.00,2490.00,9562.00,2490.00,9562.00,0.00,2.00,2490.00,9562.00,6.00,68.73,89.82,1.02,0.58,0.00
1246,10-20 microns from soma center,0.01,112.70,53.67,0.00,0.00,3148.00,9000.00,3148.00,9000.00,3148.00,9000.00,3148.00,9000.00,0.00,0.00,3148.00,9000.00,6.00,67.92,89.93,1.13,0.72,0.00
1247,10-20 microns from soma center,0.02,112.07,53.95,0.00,0.00,6452.00,9243.00,6452.00,9243.00,6452.00,9243.00,6452.00,9243.00,0.00,1.00,6452.00,9243.00,6.00,67.54,89.42,1.41,0.57,0.00
1248,10-20 microns from soma center,0.88,115.48,53.37,0.18,0.32,7896.00,12659.00,4436.14,11055.60,2576.88,10286.00,2535.00,8609.00,2137.83,1378.99,31053.00,77389.00,28.00,71.54,90.64,1.45,0.60,0.04
1249,10-20 microns from soma center,0.62,115.29,53.51,0.22,0.39,6059.00,11558.00,4536.60,10796.20,3238.86,10549.80,2520.00,9871.00,1409.15,586.79,22683.00,53981.00,22.00,71.62,90.34,1.00,0.65,0.02
1250,10-20 microns from soma center,0.02,115.69,53.95,0.22,0.80,6468.00,8913.00,5206.00,8746.50,3944.00,8580.00,3944.00,8580.00,1262.00,166.49,10412.00,17493.00,10.00,71.77,90.74,1.04,0.47,0.00
1251,10-20 microns from soma center,0.04,115.26,53.39,0.00,0.00,2288.00,9649.00,2288.00,9649.00,2288.00,9649.00,2288.00,9649.00,0.00,1.00,2288.00,9649.00,6.00,71.23,90.60,1.78,0.71,0.00
1252,10-20 microns from soma center,0.00,116.00,55.94,0.00,0.00,3513.00,9007.00,3513.00,9007.00,3513.00,9007.00,3513.00,9007.00,0.00,1.00,3513.00,9007.00,6.00,71.76,91.12,1.44,0.60,0.00
1253,10-20 microns from soma center,0.74,116.20,55.86,0.43,0.38,10358.00,16152.00,6354.67,12602.70,5735.66,11961.90,3438.00,9363.00,2220.83,2236.08,38128.00,75616.00,26.00,71.91,91.27,1.45,0.63,0.03
1254,10-20 microns from soma center,0.00,118.80,55.68,0.00,0.00,4215.00,7709.00,4215.00,7709.00,4215.00,7709.00,4215.00,7709.00,1.00,1.00,4215.00,7709.00,6.00,74.92,92.20,1.01,0.71,0.00
1255,10-20 microns from soma center,1.64,118.82,55.22,0.13,0.72,7310.00,13251.00,4136.88,10205.50,3552.53,9301.78,1906.00,8196.00,1562.91,1452.45,70327.00,173493.00,64.00,74.78,92.33,1.41,0.55,0.08
1256,10-20 microns from soma center,1.65,119.00,55.47,0.48,0.21,10047.00,16359.00,5538.56,10757.80,5097.81,9979.80,1766.00,9133.00,1943.59,2010.13,88617.00,172124.00,62.00,74.77,92.57,1.42,0.52,0.08
1257,10-20 microns from soma center,0.01,118.25,55.65,0.00,0.00,6490.00,8270.00,6490.00,8270.00,6490.00,8270.00,6490.00,8270.00,0.00,2.00,6490.00,8270.00,6.00,73.86,92.34,1.16,0.70,0.00
1258,10-20 microns from soma center,0.12,118.45,55.36,0.04,0.98,6239.00,9998.00,5633.00,9858.50,5027.00,9719.00,5027.00,9719.00,606.00,139.49,11266.00,19717.00,10.00,73.89,92.58,0.63,0.48,0.00
1259,10-20 microns from soma center,0.11,118.43,55.62,0.00,0.00,4851.00,11013.00,4851.00,11013.00,4851.00,11013.00,4851.00,11013.00,1.00,1.00,4851.00,11013.00,6.00,73.87,92.57,1.41,0.61,0.00
1260,10-20 microns from soma center,0.07,118.25,55.88,0.00,0.00,2611.00,9630.00,2611.00,9630.00,2611.00,9630.00,2611.00,9630.00,0.00,2.00,2611.00,9630.00,6.00,74.39,91.92,0.21,0.61,0.00
1261,10-20 microns from soma center,0.01,118.50,55.67,0.00,0.00,4563.00,8738.00,4563.00,8738.00,4563.00,8738.00,4563.00,8738.00,1.00,2.00,4563.00,8738.00,6.00,74.13,92.45,0.20,0.57,0.00
1262,10-20 microns from soma center,0.02,118.35,55.28,0.22,0.80,4612.00,9310.00,4203.00,9293.00,3794.00,9276.00,3794.00,9276.00,409.00,17.03,8406.00,18586.00,10.00,74.36,92.06,1.06,0.55,0.00
1263,10-20 microns from soma center,1.52,118.52,55.04,0.31,0.37,6906.00,13002.00,4938.53,10703.40,4507.09,10496.00,2323.00,8608.00,1267.98,1228.51,74078.00,160551.00,52.00,73.99,92.58,0.62,0.49,0.06
1264,10-20 microns from soma center,0.06,118.71,55.11,0.00,0.00,7788.00,11018.00,7788.00,11018.00,7788.00,11018.00,7788.00,11018.00,0.00,2.00,7788.00,11018.00,6.00,74.13,92.71,0.66,0.71,0.00
1265,10-20 microns from soma center,0.12,118.40,54.96,0.22,0.80,4466.00,12571.00,3534.00,11110.50,2602.00,9650.00,2602.00,9650.00,932.00,1460.50,7068.00,22221.00,10.00,74.13,92.32,1.04,0.68,0.00
1266,10-20 microns from soma center,0.01,118.65,55.53,0.00,0.00,2032.00,8985.00,2032.00,8985.00,2032.00,8985.00,2032.00,8985.00,0.00,1.00,2032.00,8985.00,6.00,74.20,92.58,1.03,0.69,0.00
1267,10-20 microns from soma center,0.32,118.64,54.04,0.39,0.47,5752.00,12430.00,4695.67,11156.30,3812.00,9470.00,3812.00,9470.00,801.36,1243.15,14087.00,33469.00,14.00,74.02,92.71,1.14,0.72,0.01
1268,10-20 microns from soma center,0.27,118.93,54.27,0.39,0.47,5542.00,11885.00,5041.33,10467.30,4182.00,9038.00,4182.00,9038.00,610.40,1162.31,15124.00,31402.00,14.00,74.33,92.84,1.03,0.77,0.01
1269,10-20 microns from soma center,0.07,118.31,54.31,0.00,0.00,10784.00,10885.00,10784.00,10885.00,10784.00,10885.00,10784.00,10885.00,0.00,1.00,10784.00,10885.00,6.00,74.13,92.20,1.41,0.70,0.00
1270,10-20 microns from soma center,0.10,118.53,54.03,0.00,0.00,3172.00,10513.00,3172.00,10513.00,3172.00,10513.00,3172.00,10513.00,0.00,1.00,3172.00,10513.00,6.00,74.18,92.44,1.41,0.66,0.00
1271,10-20 microns from soma center,0.02,118.96,53.90,0.00,0.00,2957.00,9113.00,2957.00,9113.00,2957.00,9113.00,2957.00,9113.00,0.00,1.00,2957.00,9113.00,6.00,74.51,92.72,1.42,0.51,0.00
1272,10-20 microns from soma center,0.00,119.50,54.22,0.00,0.00,2181.00,8116.00,2181.00,8116.00,2181.00,8116.00,2181.00,8116.00,0.00,0.00,2181.00,8116.00,6.00,75.05,92.99,0.22,0.62,0.00
1273,10-20 microns from soma center,0.00,119.50,54.10,0.00,0.00,6038.00,8478.00,6038.00,8478.00,6038.00,8478.00,6038.00,8478.00,0.00,2.00,6038.00,8478.00,6.00,75.15,92.91,0.63,0.70,0.00
1274,10-20 microns from soma center,0.00,119.29,54.03,0.00,0.00,7643.00,8180.00,7643.00,8180.00,7643.00,8180.00,7643.00,8180.00,1.00,0.00,7643.00,8180.00,6.00,74.86,92.86,1.02,0.51,0.00
1275,10-20 microns from soma center,0.02,119.25,53.95,0.00,0.00,6539.00,8179.00,6539.00,8179.00,6539.00,8179.00,6539.00,8179.00,1.00,1.00,6539.00,8179.00,6.00,74.66,92.97,1.43,0.70,0.00
1276,10-20 microns from soma center,0.07,120.04,55.80,0.22,0.80,6699.00,8626.00,5241.00,8610.00,3783.00,8594.00,3783.00,8594.00,1458.00,16.12,10482.00,17220.00,10.00,75.29,93.50,0.21,0.63,0.00
1277,10-20 microns from soma center,0.00,120.08,55.94,0.00,0.00,2015.00,8615.00,2015.00,8615.00,2015.00,8615.00,2015.00,8615.00,0.00,1.00,2015.00,8615.00,6.00,75.21,93.61,0.90,0.63,0.00
1278,10-20 microns from soma center,0.05,120.18,55.77,0.00,0.00,2030.00,9902.00,2030.00,9902.00,2030.00,9902.00,2030.00,9902.00,0.00,2.00,2030.00,9902.00,6.00,75.18,93.76,0.61,0.65,0.00
1279,10-20 microns from soma center,0.01,120.20,55.66,0.00,0.00,5999.00,9507.00,5999.00,9507.00,5999.00,9507.00,5999.00,9507.00,1.00,1.00,5999.00,9507.00,6.00,75.52,93.50,1.02,0.66,0.00
1280,10-20 microns from soma center,1.53,120.42,55.86,0.15,0.59,8385.00,16862.00,4574.93,11385.50,3737.53,10188.80,1701.00,8234.00,2081.70,2490.39,68624.00,170783.00,58.00,75.71,93.64,1.01,0.50,0.06
1281,10-20 microns from soma center,0.04,119.79,55.77,0.00,0.00,8852.00,10373.00,8852.00,10373.00,8852.00,10373.00,8852.00,10373.00,0.00,1.00,8852.00,10373.00,6.00,75.19,93.25,1.41,0.66,0.00
1282,10-20 microns from soma center,0.09,119.63,55.75,0.00,0.00,10019.00,11475.00,10019.00,11475.00,10019.00,11475.00,10019.00,11475.00,1.00,1.00,10019.00,11475.00,6.00,74.79,93.36,1.44,0.76,0.00
1283,10-20 microns from soma center,0.00,121.12,56.46,0.00,0.00,8184.00,8515.00,8184.00,8515.00,8184.00,8515.00,8184.00,8515.00,0.00,1.00,8184.00,8515.00,6.00,75.70,94.55,0.58,0.33,0.00
1284,10-20 microns from soma center,0.17,120.64,55.87,0.00,0.00,4821.00,13906.00,4821.00,13906.00,4821.00,13906.00,4821.00,13906.00,1.00,2.00,4821.00,13906.00,6.00,75.58,94.03,0.61,0.69,0.00
1285,10-20 microns from soma center,0.07,120.80,56.25,0.00,0.00,5871.00,10290.00,5871.00,10290.00,5871.00,10290.00,5871.00,10290.00,1.00,2.00,5871.00,10290.00,6.00,75.47,94.32,0.97,0.68,0.00
1286,10-20 microns from soma center,0.01,120.72,56.01,0.00,0.00,4047.00,8936.00,4047.00,8936.00,4047.00,8936.00,4047.00,8936.00,0.00,0.00,4047.00,8936.00,6.00,75.84,93.92,1.00,0.71,0.00
1287,10-20 microns from soma center,0.13,120.90,55.84,0.00,0.00,6053.00,12083.00,6053.00,12083.00,6053.00,12083.00,6053.00,12083.00,1.00,0.00,6053.00,12083.00,6.00,75.71,94.25,1.07,0.64,0.00
1288,10-20 microns from soma center,0.16,120.96,56.25,0.04,0.98,4995.00,10213.00,3587.50,9884.00,2180.00,9555.00,2180.00,9555.00,1407.50,329.00,7175.00,19768.00,10.00,75.96,94.12,1.40,0.66,0.00
1289,10-20 microns from soma center,0.00,122.01,55.81,0.00,0.00,2160.00,9652.00,2160.00,9652.00,2160.00,9652.00,2160.00,9652.00,0.00,0.00,2160.00,9652.00,6.00,77.02,94.63,1.12,0.68,0.00
1290,10-20 microns from soma center,0.18,122.24,55.86,0.00,0.00,6705.00,15836.00,6705.00,15836.00,6705.00,15836.00,6705.00,15836.00,1.00,0.00,6705.00,15836.00,6.00,76.90,95.01,1.42,0.67,0.00
1291,10-20 microns from soma center,1.10,121.65,55.48,0.33,0.21,7071.00,14433.00,4145.42,10407.90,3764.52,9532.23,1878.00,8807.00,1655.01,1722.98,49745.00,124895.00,50.00,76.37,94.70,0.33,0.47,0.04
1292,10-20 microns from soma center,0.44,121.32,55.74,0.20,0.48,5640.00,16304.00,4676.25,11905.30,3828.00,9612.42,3828.00,8446.00,851.25,3095.15,18705.00,47621.00,18.00,76.19,94.42,0.61,0.67,0.01
1293,10-20 microns from soma center,0.40,121.73,55.83,0.39,0.47,7685.00,17052.00,6403.33,12879.30,4013.00,9500.00,4013.00,9500.00,1691.70,3133.71,19210.00,38638.00,14.00,76.21,94.91,1.00,0.66,0.01
1294,10-20 microns from soma center,0.00,121.18,56.07,0.00,0.00,3393.00,8622.00,3393.00,8622.00,3393.00,8622.00,3393.00,8622.00,0.00,2.00,3393.00,8622.00,6.00,76.11,94.29,1.02,0.64,0.00
1295,10-20 microns from soma center,0.04,121.31,56.19,0.22,0.80,9442.00,9646.00,8713.50,9635.50,7985.00,9625.00,7985.00,9625.00,728.50,10.32,17427.00,19271.00,10.00,75.98,94.57,1.03,0.41,0.00
1296,10-20 microns from soma center,0.18,121.50,55.76,0.22,0.80,4603.00,10925.00,4347.00,10808.50,4091.00,10692.00,4091.00,10692.00,256.00,116.50,8694.00,21617.00,10.00,75.97,94.81,1.30,0.73,0.00
1297,10-20 microns from soma center,0.07,121.39,55.64,0.00,0.00,2863.00,10386.00,2863.00,10386.00,2863.00,10386.00,2863.00,10386.00,0.00,2.00,2863.00,10386.00,6.00,76.11,94.56,1.43,0.58,0.00
1298,10-20 microns from soma center,0.92,121.33,54.76,0.09,0.80,7772.00,15643.00,4793.33,10575.10,4543.55,8897.22,1783.00,8263.00,1807.24,2253.78,43140.00,95176.00,34.00,75.85,94.69,1.56,0.66,0.04
1299,10-20 microns from soma center,0.05,121.99,55.24,0.00,0.00,2865.00,9721.00,2865.00,9721.00,2865.00,9721.00,2865.00,9721.00,0.00,1.00,2865.00,9721.00,6.00,76.24,95.22,1.43,0.68,0.00
1300,10-20 microns from soma center,0.03,121.89,55.07,0.00,0.00,1433.00,9179.00,1433.00,9179.00,1433.00,9179.00,1433.00,9179.00,0.00,1.00,1433.00,9179.00,6.00,76.51,94.88,1.36,0.73,0.00
1301,10-20 microns from soma center,0.52,110.98,54.69,0.22,0.45,7733.00,11762.00,6337.25,11064.50,5699.81,11080.30,4286.00,10084.00,1432.99,616.07,25349.00,44258.00,18.00,68.71,87.14,1.36,0.70,0.02
1302,10-20 microns from soma center,0.09,111.31,54.46,0.22,0.80,7616.00,9999.00,7609.00,9435.00,7602.00,8871.00,7602.00,8871.00,7.07,564.00,15218.00,18870.00,10.00,69.10,87.25,1.42,0.59,0.00
1303,10-20 microns from soma center,0.69,111.29,54.64,0.42,0.18,6993.00,10583.00,4057.80,9488.90,3488.98,9405.03,932.00,8429.00,1796.50,588.37,40578.00,94889.00,38.00,68.99,87.31,1.78,0.60,0.03
1304,10-20 microns from soma center,0.07,111.23,54.70,0.00,0.00,5864.00,11759.00,5864.00,11759.00,5864.00,11759.00,5864.00,11759.00,0.00,1.00,5864.00,11759.00,6.00,69.05,87.18,2.25,0.67,0.00
1305,10-20 microns from soma center,0.80,111.30,54.20,0.23,0.67,7597.00,12101.00,4635.88,10385.50,4277.25,10126.20,2252.00,9037.00,1633.14,1044.28,37087.00,83084.00,34.00,68.99,87.30,2.66,0.56,0.03
1306,10-20 microns from soma center,0.05,115.79,53.90,0.00,0.00,7424.00,9020.00,7424.00,9020.00,7424.00,9020.00,7424.00,9020.00,0.00,0.00,7424.00,9020.00,6.00,71.96,90.71,1.26,0.69,0.00
1307,10-20 microns from soma center,0.15,116.30,55.76,0.00,0.00,2463.00,11082.00,2463.00,11082.00,2463.00,11082.00,2463.00,11082.00,0.00,2.00,2463.00,11082.00,6.00,72.42,91.00,0.69,0.58,0.00
1308,10-20 microns from soma center,0.00,115.36,55.67,0.00,0.00,10525.00,9764.00,10525.00,9764.00,10525.00,9764.00,10525.00,9764.00,1.00,0.00,10525.00,9764.00,6.00,71.89,90.21,1.02,0.59,0.00
1309,10-20 microns from soma center,0.05,115.79,55.77,0.00,0.00,1951.00,9379.00,1951.00,9379.00,1951.00,9379.00,1951.00,9379.00,0.00,1.00,1951.00,9379.00,6.00,72.26,90.46,1.02,0.61,0.00
1310,10-20 microns from soma center,0.44,115.23,55.65,0.22,0.45,6032.00,11920.00,4782.00,10684.30,4346.38,9590.00,3552.00,9590.00,925.80,1094.63,19128.00,42737.00,18.00,71.89,90.04,1.74,0.70,0.02
1311,10-20 microns from soma center,0.38,116.12,55.57,0.22,0.80,4946.00,16241.00,4430.50,14004.00,3915.00,11767.00,3915.00,11767.00,515.50,2237.00,8861.00,28008.00,10.00,72.29,90.87,1.41,0.75,0.01
1312,10-20 microns from soma center,0.14,115.81,55.47,0.00,0.00,3393.00,13515.00,3393.00,13515.00,3393.00,13515.00,3393.00,13515.00,0.00,2237.00,3393.00,13515.00,6.00,72.28,90.47,1.84,0.66,0.00
1313,10-20 microns from soma center,0.16,115.47,55.49,0.22,0.80,3557.00,11574.00,2911.50,11540.00,2266.00,11506.00,2266.00,11506.00,645.50,34.00,5823.00,23080.00,10.00,71.89,90.34,2.25,0.75,0.00
1314,10-20 microns from soma center,0.13,117.37,55.34,0.00,0.00,7242.00,13311.00,7242.00,13311.00,7242.00,13311.00,7242.00,13311.00,0.00,1.00,7242.00,13311.00,6.00,73.47,91.52,0.65,0.67,0.00
1315,10-20 microns from soma center,0.02,116.46,55.66,0.00,0.00,4610.00,9718.00,4610.00,9718.00,4610.00,9718.00,4610.00,9718.00,0.00,2.00,4610.00,9718.00,6.00,72.68,91.00,0.99,0.61,0.00
1316,10-20 microns from soma center,0.36,116.67,54.64,0.04,0.53,5070.00,14339.00,3877.00,10423.80,4107.40,9166.77,1392.00,8506.00,1481.07,2298.09,15508.00,41695.00,18.00,72.68,91.26,1.02,0.60,0.01
1317,10-20 microns from soma center,0.05,116.90,54.56,0.00,0.00,3959.00,9250.00,3959.00,9250.00,3959.00,9250.00,3959.00,9250.00,0.00,2.00,3959.00,9250.00,6.00,72.95,91.34,1.49,0.60,0.00
1318,10-20 microns from soma center,0.26,117.22,57.20,0.39,0.47,4544.00,10412.00,3296.67,9585.33,2405.00,8364.00,2405.00,8364.00,908.74,881.44,9890.00,28756.00,14.00,73.39,91.40,1.03,0.72,0.01
1319,10-20 microns from soma center,1.34,116.88,56.68,0.24,0.55,7669.00,16019.00,3924.67,11377.80,3945.33,10401.50,1479.00,9299.00,1849.08,1786.97,47096.00,136533.00,50.00,72.68,91.53,1.01,0.51,0.05
1320,10-20 microns from soma center,0.06,117.12,57.08,0.00,0.00,2366.00,10015.00,2366.00,10015.00,2366.00,10015.00,2366.00,10015.00,0.00,1.00,2366.00,10015.00,6.00,73.07,91.53,1.02,0.53,0.00
1321,10-20 microns from soma center,0.09,117.09,56.58,0.22,0.80,4006.00,11104.00,3999.00,11091.50,3992.00,11079.00,3992.00,11079.00,7.00,12.35,7998.00,22183.00,10.00,73.20,91.38,1.43,0.62,0.00
1322,10-20 microns from soma center,0.59,117.36,55.46,0.06,0.72,7671.00,12136.00,4243.60,10474.40,2895.98,9683.62,1737.00,9674.00,2110.25,919.07,21218.00,52372.00,22.00,73.60,91.39,1.43,0.57,0.02
1323,10-20 microns from soma center,0.22,116.94,56.11,0.00,1.92,5800.00,10912.00,3784.33,10113.00,1805.00,8689.00,1805.00,8689.00,1631.15,1009.42,11353.00,30339.00,14.00,72.51,91.74,1.44,0.72,0.01
1324,10-20 microns from soma center,1.19,116.48,55.67,0.25,0.35,8233.00,14261.00,4194.11,11224.70,2948.00,10869.80,2193.00,8835.00,1800.69,1684.45,37747.00,101022.00,38.00,72.68,91.00,1.83,0.50,0.04
1325,10-20 microns from soma center,0.01,117.37,55.53,0.00,0.00,1355.00,8427.00,1355.00,8427.00,1355.00,8427.00,1355.00,8427.00,0.00,1.00,1355.00,8427.00,6.00,73.47,91.51,1.83,0.72,0.00
1326,10-20 microns from soma center,0.03,118.13,55.39,0.04,0.98,3771.00,8387.00,2795.00,8357.00,1819.00,8327.00,1819.00,8327.00,976.00,30.02,5590.00,16714.00,10.00,74.65,91.54,1.43,0.34,0.00
1327,10-20 microns from soma center,0.65,118.41,55.13,0.09,0.45,6477.00,12752.00,4600.14,10242.30,4240.39,9210.97,1745.00,8516.00,1402.38,1603.78,32201.00,71696.00,30.00,74.79,91.79,1.50,0.56,0.02
1328,10-20 microns from soma center,0.07,118.59,55.36,0.00,0.00,4855.00,11785.00,4855.00,11785.00,4855.00,11785.00,4855.00,11785.00,1.00,1.00,4855.00,11785.00,6.00,75.23,91.67,1.38,0.67,0.00
1329,10-20 microns from soma center,0.06,117.70,55.05,0.00,0.00,6045.00,10341.00,6045.00,10341.00,6045.00,10341.00,6045.00,10341.00,1.00,1.00,6045.00,10341.00,6.00,73.34,92.06,0.62,0.75,0.00
1330,10-20 microns from soma center,0.04,117.44,55.64,0.00,0.00,5266.00,10667.00,5266.00,10667.00,5266.00,10667.00,5266.00,10667.00,0.00,1.00,5266.00,10667.00,6.00,73.08,91.93,1.08,0.63,0.00
1331,10-20 microns from soma center,0.05,117.88,55.38,0.00,0.00,3372.00,9977.00,3372.00,9977.00,3372.00,9977.00,3372.00,9977.00,0.00,1.00,3372.00,9977.00,6.00,73.47,92.18,1.02,0.58,0.00
1332,10-20 microns from soma center,0.09,117.58,54.96,0.00,0.00,2387.00,11023.00,2387.00,11023.00,2387.00,11023.00,2387.00,11023.00,0.00,1.00,2387.00,11023.00,6.00,73.47,91.79,1.43,0.58,0.00
1333,10-20 microns from soma center,0.11,117.59,55.07,0.00,0.00,2464.00,11431.00,2464.00,11431.00,2464.00,11431.00,2464.00,11431.00,0.00,1.00,2464.00,11431.00,6.00,73.17,92.04,1.55,0.63,0.00
1334,10-20 microns from soma center,0.17,117.59,56.69,0.13,0.45,4139.00,8980.00,3154.33,8702.33,2533.00,8501.00,2533.00,8501.00,704.19,202.88,9463.00,26107.00,14.00,73.35,91.90,1.84,0.55,0.00
1335,10-20 microns from soma center,0.12,121.46,56.51,0.00,0.00,1813.00,11616.00,1813.00,11616.00,1813.00,11616.00,1813.00,11616.00,0.00,0.00,1813.00,11616.00,6.00,77.04,93.90,1.04,0.76,0.00
1336,10-20 microns from soma center,1.42,121.64,56.40,0.13,0.40,6574.00,15343.00,4424.17,11431.10,4414.39,10868.90,1548.00,9218.00,1398.41,1901.65,53090.00,137173.00,50.00,77.16,94.03,1.03,0.50,0.06
1337,10-20 microns from soma center,0.01,121.43,56.57,0.00,0.00,3731.00,9145.00,3731.00,9145.00,3731.00,9145.00,3731.00,9145.00,0.00,1.00,3731.00,9145.00,6.00,76.50,94.29,1.02,0.69,0.00
1338,10-20 microns from soma center,0.09,121.76,56.64,0.00,0.00,2792.00,11709.00,2792.00,11709.00,2792.00,11709.00,2792.00,11709.00,0.00,1.00,2792.00,11709.00,6.00,77.01,94.31,0.99,0.66,0.00
1339,20-30 microns from soma center,0.00,121.70,50.54,0.00,0.00,3459.00,7971.00,3459.00,7971.00,3459.00,7971.00,3459.00,7971.00,0.00,1.00,3459.00,7971.00,6.00,76.80,94.40,1.44,0.68,0.00
1340,20-30 microns from soma center,0.38,121.40,50.32,0.22,0.45,3034.00,12512.00,2210.00,9965.25,1696.97,8864.72,1442.00,8836.00,657.51,1504.48,8840.00,39861.00,18.00,76.77,94.03,1.43,0.74,0.01
1341,20-30 microns from soma center,0.03,109.58,50.51,0.00,0.00,1220.00,8527.00,1220.00,8527.00,1220.00,8527.00,1220.00,8527.00,0.00,1.00,1220.00,8527.00,6.00,68.96,85.15,1.65,0.67,0.00
1342,20-30 microns from soma center,5.23,109.37,49.84,0.31,0.43,8028.00,17755.00,3843.61,10222.20,3529.41,9497.61,1173.00,7877.00,1469.06,2031.19,207555.00,552001.00,188.00,68.71,85.07,2.24,0.37,0.26
1343,20-30 microns from soma center,0.00,110.57,49.88,0.00,0.00,3278.00,7879.00,3278.00,7879.00,3278.00,7879.00,3278.00,7879.00,0.00,1.00,3278.00,7879.00,6.00,68.33,86.92,0.61,0.69,0.00
1344,20-30 microns from soma center,0.08,110.75,50.07,0.00,0.00,6339.00,9631.00,6339.00,9631.00,6339.00,9631.00,6339.00,9631.00,1.00,1.00,6339.00,9631.00,6.00,68.44,87.06,0.63,0.62,0.00
1345,20-30 microns from soma center,0.02,110.92,50.52,0.00,0.00,3923.00,8586.00,3923.00,8586.00,3923.00,8586.00,3923.00,8586.00,0.00,2.00,3923.00,8586.00,6.00,68.06,87.57,0.61,0.59,0.00
1346,20-30 microns from soma center,0.39,111.29,50.11,0.47,0.32,3060.00,10476.00,2587.00,9737.00,2650.83,9314.16,1856.00,9252.00,447.02,496.31,10348.00,38948.00,18.00,68.33,87.84,0.62,0.71,0.01
1347,20-30 microns from soma center,0.01,110.67,49.99,0.00,0.00,7339.00,8614.00,7339.00,8614.00,7339.00,8614.00,7339.00,8614.00,1.00,2.00,7339.00,8614.00,6.00,68.34,87.03,1.55,0.70,0.00
1348,20-30 microns from soma center,0.33,110.78,50.07,0.13,0.45,5449.00,11767.00,3835.33,10368.00,2477.00,9529.00,2477.00,9529.00,1226.67,995.78,11506.00,31104.00,14.00,68.09,87.38,1.02,0.66,0.01
1349,20-30 microns from soma center,0.22,111.19,49.88,0.22,0.80,5355.00,10925.00,4609.50,9982.50,3864.00,9040.00,3864.00,9040.00,745.50,942.50,9219.00,19965.00,10.00,68.33,87.71,1.02,0.71,0.01
1350,20-30 microns from soma center,0.05,110.53,49.71,0.00,0.00,3785.00,9694.00,3785.00,9694.00,3785.00,9694.00,3785.00,9694.00,0.00,2.00,3785.00,9694.00,6.00,68.60,86.65,1.45,0.69,0.00
1351,20-30 microns from soma center,0.06,110.29,50.34,0.00,0.00,5785.00,10040.00,5785.00,10040.00,5785.00,10040.00,5785.00,10040.00,1.00,0.00,5785.00,10040.00,6.00,67.52,87.18,1.77,0.66,0.00
1352,20-30 microns from soma center,0.00,110.58,50.40,0.00,0.00,7012.00,8601.00,7012.00,8601.00,7012.00,8601.00,7012.00,8601.00,0.00,1.00,7012.00,8601.00,6.00,67.73,87.40,1.69,0.43,0.00
1353,20-30 microns from soma center,0.00,111.00,49.61,0.00,0.00,5232.00,7982.00,5232.00,7982.00,5232.00,7982.00,5232.00,7982.00,0.00,0.00,5232.00,7982.00,6.00,68.22,87.55,1.58,0.62,0.00
1354,20-30 microns from soma center,0.09,110.30,49.81,0.00,0.00,3107.00,11525.00,3107.00,11525.00,3107.00,11525.00,3107.00,11525.00,0.00,1.00,3107.00,11525.00,6.00,68.73,86.26,1.84,0.71,0.00
